recall_id,prod_start,prod_end,recall_date,recall_count,recall_reason,car_id,defect_id
12575,2024-04-17,2024-04-22,2025-01-17,20,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,2186,1
12576,2023-09-01,2023-11-08,2025-01-17,18,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3016,1
12577,2023-09-05,2023-09-06,2025-01-17,3,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3017,1
12578,2023-12-15,2023-12-15,2025-01-17,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3295,1
12579,2023-09-28,2024-04-19,2025-01-17,12,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,2176,1
12580,2023-09-04,2023-10-26,2025-01-17,7,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,2069,1
12581,2023-10-26,2023-10-26,2025-01-17,3,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,4028,1
12582,2024-05-16,2024-05-16,2025-01-17,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,4031,1
12583,2024-01-16,2024-01-16,2025-01-17,1,차량 생산 과정에서 스티어링 휠 내 ADASS (운전자지원첨단조향장치) 관련 접지 케이블 연결부 와셔의 누락으로 접지가 되지 않아 ADASS 기능이 정상적으로 작동되지 않을 수 있습니다.,2176,2
12584,2024-04-19,2024-04-19,2025-01-17,2,차량 생산 과정에서 스티어링 휠 내 ADASS (운전자지원첨단조향장치) 관련 접지 케이블 연결부 와셔의 누락으로 접지가 되지 않아 ADASS 기능이 정상적으로 작동되지 않을 수 있습니다.,2186,2
12585,2023-05-10,2024-06-03,2025-01-22,901,신규 작업자 시트 마운팅 볼트 체결 작업 미흡으로 시트 마운팅 볼트가 누락되어 시트가 고정되지 않아 차량 충돌 발생 시 시트가 비정상 거동되어 안전에 지장을 줄 가능성,3908,8
12586,2017-10-01,2021-12-24,2025-01-23,19830,일부 차량에서 비상점멸표시등(이하 비상등) 스위치의 내구 설계 오류로 비상등 스위치를 작동시켜도 간헐적으로 비상등이 켜지지 않아 사고가 발생할 가능성이 있는 결함,2982,13
12587,2023-07-24,2024-06-20,2025-01-24,62479,바디도메인 제어장치 소프트웨어 오류로 인해 주행 초기 소프트웨어가 리셋되어 재동작하는 경우 전조등이 일시적으로 꺼졌다 켜질 가능성,4356,10
12588,2023-07-24,2024-06-18,2025-01-24,21062,바디도메인 제어장치 소프트웨어 오류로 인해 주행 초기 소프트웨어가 리셋되어 재동작하는 경우 전조등이 일시적으로 꺼졌다 켜질 가능성,4357,10
12589,2023-07-26,2024-07-08,2025-01-24,6057,바디도메인 제어장치 소프트웨어 오류로 인해 주행 초기 소프트웨어가 리셋되어 재동작하는 경우 전조등이 일시적으로 꺼졌다 켜질 가능성,4357,10
12590,2023-12-05,2024-10-23,2025-01-31,33058,12V 배터리 센서 설계 불량으로 인해 배터리 센서 소손 발생하여 안전 운행에 지장을 줄 가능성,4034,6
12591,2020-01-15,2024-10-15,2025-01-31,53146,12V 배터리 센서 설계 불량으로 인해 배터리 센서 소손 발생하여 안전 운행에 지장을 줄 가능성,3876,6
12592,2024-07-04,2024-08-13,2025-02-01,40,후미등 장치의 회로기판의 스위치소자 설계오류로 기준치 이상의 전자파 발생 가능,4358,10
12593,2023-06-22,2024-10-31,2025-02-03,58758,"포터II(HR) (LPDi, EV) 일부 차량에서 12v 배터리 센서 설계 불량으로 인해 배터리 센서에 수분이 유입되어 내부 회로 쇼트(단락)되는 경우 배터리 센서 소손 발생하여 안전 운행에 지장을 줄 가능성이 있는 결함이 확인 ※ 배터리 센서 : 배터리 상태(전압, 전류, 온도, 수명 등)를 파악하여 발전기가 효율적으로 작동하게 하는 부품",4359,6
12594,2019-07-19,2024-09-11,2025-02-03,82367,"포터II(HR) (LPDi, EV) 일부 차량에서 12v 배터리 센서 설계 불량으로 인해 배터리 센서에 수분이 유입되어 내부 회로 쇼트(단락)되는 경우 배터리 센서 소손 발생하여 안전 운행에 지장을 줄 가능성이 있는 결함이 확인 ※ 배터리 센서 : 배터리 상태(전압, 전류, 온도, 수명 등)를 파악하여 발전기가 효율적으로 작동하게 하는 부품",4360,6
12595,2022-06-05,2022-06-09,2025-02-03,33,자동차 및 자동차부품의 성능과 기준에 관한 규칙 제79조(방향지시등)에서 규정하고 있는 최소 광도기준을 만족하지 못함,4361,10
12596,2022-06-05,2022-06-09,2025-02-03,33,자동차 및 자동차부품의 성능과 기준에 관한 규칙 제80조(후부반사기 및 보조반사기)에서 규정하고 있는 최소 반사성능 기준을 만족하지 못함,4361,13
12597,2024-03-25,2024-11-25,2025-02-05,10409,일부 차량에서 전원 공급 시 과도한 전류가 발생하여 차량 컴퓨터가 손상될 가능성이 확인되었습니다. 이로 인해 후방카메라 디스플레이가 정상적으로 작동하지 않을 수 있습니다. 이는 「자동차 및 자동차부품의 성능과 기준에 관한 규칙」 제53조의2(후방보행자 안전장치)를 준수하지 않습니다.,3345,10
12598,2024-01-30,2024-08-20,2025-02-05,2826,일부 차량에서 전원 공급 시 과도한 전류가 발생하여 차량 컴퓨터가 손상될 가능성이 확인되었습니다. 이로 인해 후방카메라 디스플레이가 정상적으로 작동하지 않을 수 있습니다. 이는 「자동차 및 자동차부품의 성능과 기준에 관한 규칙」 제53조의2(후방보행자 안전장치)를 준수하지 않습니다.,3202,10
12599,2024-04-27,2024-12-03,2025-02-05,216,일부 차량에서 전원 공급 시 과도한 전류가 발생하여 차량 컴퓨터가 손상될 가능성이 확인되었습니다. 이로 인해 후방카메라 디스플레이가 정상적으로 작동하지 않을 수 있습니다. 이는 「자동차 및 자동차부품의 성능과 기준에 관한 규칙」 제53조의2(후방보행자 안전장치)를 준수하지 않습니다.,3463,10
12600,2024-06-25,2024-12-02,2025-02-05,84,일부 차량에서 전원 공급 시 과도한 전류가 발생하여 차량 컴퓨터가 손상될 가능성이 확인되었습니다. 이로 인해 후방카메라 디스플레이가 정상적으로 작동하지 않을 수 있습니다. 이는 「자동차 및 자동차부품의 성능과 기준에 관한 규칙」 제53조의2(후방보행자 안전장치)를 준수하지 않습니다.,3172,10
12601,2022-07-12,2022-11-01,2025-02-07,191,당사에서 수입한‘더 뉴 레인지로버 스포츠 및 더 뉴 레인지로버’일부 차량에서 2열 시트 팔걸이 보관함의 걸쇠장치 제조불량으로 2열 시트 팔걸이 보관함이 제대로 잠기지 않을 가능성이 확인되어 다음과 같이 시정조치 계획을 보고하고 시정조치를 하고자 합니다.,3793,8
12602,2022-08-23,2022-11-07,2025-02-07,92,당사에서 수입한‘더 뉴 레인지로버 스포츠 및 더 뉴 레인지로버’일부 차량에서 2열 시트 팔걸이 보관함의 걸쇠장치 제조불량으로 2열 시트 팔걸이 보관함이 제대로 잠기지 않을 가능성이 확인되어 다음과 같이 시정조치 계획을 보고하고 시정조치를 하고자 합니다.,3914,8
12603,2022-02-01,2022-04-28,2025-02-07,3,당사에서 수입한‘더 뉴 레인지로버 스포츠 및 더 뉴 레인지로버’일부 차량에서 2열 시트 팔걸이 보관함의 걸쇠장치 제조불량으로 2열 시트 팔걸이 보관함이 제대로 잠기지 않을 가능성이 확인되어 다음과 같이 시정조치 계획을 보고하고 시정조치를 하고자 합니다.,3522,8
12604,2022-05-10,2022-11-01,2025-02-07,89,당사에서 수입한‘더 뉴 레인지로버 스포츠 및 더 뉴 레인지로버’일부 차량에서 2열 시트 팔걸이 보관함의 걸쇠장치 제조불량으로 2열 시트 팔걸이 보관함이 제대로 잠기지 않을 가능성이 확인되어 다음과 같이 시정조치 계획을 보고하고 시정조치를 하고자 합니다.,3522,8
12605,2019-09-18,2023-05-24,2025-02-10,44,후드걸쇠 수동 개폐용 레버의 사용 중 케이블 자체의 손상 또는 차량 조립 시 부적절한 케이블 위치로 인 해 케이블의 과도한 장력이 발생.,4362,13
12606,2021-05-27,2022-08-17,2025-02-13,128,제동장치인 진공배력장치 커넥터 부품에서 제작 공정 등 오류로 인한 부품이 손상되어 커넥터에 수분이 유입되어 단락이 발생할 가능성이 있음.,3792,1
12607,2022-09-01,2024-05-30,2025-02-13,40,"접이식 좌석 : 승객좌석의 규격은 가로, 세로 각각 40센치미터 이상이어야 하지만, 자동차 및 자동차 부품의 성능과 기준에 관한 규칙 제 25조(승객좌석의 규격)을 위반.",4363,8
12608,2022-09-01,2024-05-30,2025-02-13,7,"차량너비 : 자동차의 전면 또는 후면을 투영시켜 차량 중심선에 직각인 방향의 최대거리가 2.5미터를 초과하여서는 아니되지만, 자동차 및 자동차 부품의 성능과 기준에 관한 규칙 제 4조(길이, 너비 및 높이)를 위반.",4363,13
12609,2022-04-21,2022-04-21,2025-02-14,1,개발 공정 오류로 인하여 차량 루프 브래킷(bracket)이 날카로울 수 있습니다. 이로 인해 차량 충돌 시 윈도우 에어백이 전개될 때 에어백 쿠션이 손상될 수 있어 에어백이 제대로 팽창되지 않을 수 있습니다.,3424,7
12610,2022-04-12,2022-04-12,2025-02-14,1,개발 공정 오류로 인하여 차량 루프 브래킷(bracket)이 날카로울 수 있습니다. 이로 인해 차량 충돌 시 윈도우 에어백이 전개될 때 에어백 쿠션이 손상될 수 있어 에어백이 제대로 팽창되지 않을 수 있습니다.,3483,7
12611,2021-07-28,2023-02-13,2025-02-14,3,"일부 2021-2023년식 Mustang 차량의 조향 기어에는 기본 및 보조 2개의 조향 토크 센서*가 장착되어 있습니다. 하지만, 일부 차량에 대하여 수리 시 보조 조향 토크 센서의 일부 기능이 잘못 설정된 조향 기어 부품이 장착되었을 수 있습니다. 이런 경우 기본 조향 토크 센서가 정상 작동될 때는 문제가 없지만, 기본 조향 토크 센서에 오류 또는 결함이 발생된 경우에는 조향 시 경고 없이 조향 휠에 좌우 진동이 발생될 수 있습니다. 이로 인해 조향력이 저하되어 사고가 발생될 가능성이 있습니다. 그리하여 제작결함을 시정하고자 합니다. *조향 토크 센서: 차량 하부에 파워 조향 기어 어셈블리 내부에 위치하며 조향 휠과 파워 조향 기어 어셈블리 내부의 피니언 기어를 연결하는 축의 회전 토크를 측정하는 센서 *제작결함시정조치 배경 설명: 2024년 10월 22일 보고드린 제작자 리콜 관리번호 24S44(리콜번호: 2024RIV282)와 연관됩니다. 24S44 리콜은 생산 시에 잘못된 조향 기어가 장착되었을 수 있는 차량 대상이었으며, 해당 제작결함시정조치는 운행 중 수리를 위하여 조향 기어를 교체한 건들 중에 교환 부품으로 잘못된 조향 기어가 장착되었을 수 있는 차량을 대상으로 진행하는 제작결함시정조치 입니다. 그리고 해당 제작결함시정계획은 2024년 10월 22일 보고드린 제작자 리콜 관리번호 24S45(리콜번호: 2024RIV283)에 대상 차량이 추가로 확인되어 진행하는 내용입니다.",4308,2
12612,2022-09-30,2024-03-26,2025-02-20,4765,HEVC 및 DC/DC 컨버터의 소프트웨어 로직 미흡으로 인하여 구동 전기모터의 전원이 차단되거나 저전압 배터리가 충전불가한 상황이 발생할 가능성이 있음,4364,4
12613,2024-04-01,2024-12-10,2025-02-20,3291,HEVC 및 DC/DC 컨버터의 소프트웨어 로직 미흡으로 인하여 구동 전기모터의 전원이 차단되거나 저전압 배터리가 충전불가한 상황이 발생할 가능성이 있음,4365,4
12614,2023-09-01,2023-09-01,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3016,1
12615,2023-09-13,2023-09-13,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,2176,1
12616,2023-07-26,2023-07-26,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,2955,1
12617,2024-10-28,2024-12-16,2025-02-20,3,"차문걸쇠장치내의 PCB기판*으로 수분이 유입될 가능성이 있습니다. *PCB 기판(Printed Circuit Board, 인쇄 회로 기판): 도체와 절연체가 기판 형태로 적층 되어, 부품간의 전기적인 연결을 하는 장치",4302,8
12618,2023-09-07,2023-09-07,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3017,1
12619,2023-10-27,2023-10-27,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,3945,1
12620,2024-01-23,2024-01-23,2025-02-20,1,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.,4366,1
12621,2015-09-07,2015-09-07,2025-02-20,1,전동식 냉각수 펌프에 연결되는 배선 커넥터 제작결함,4367,3
12622,2014-07-18,2014-07-18,2025-02-20,1,전동식 냉각수 펌프에 연결되는 배선 커넥터 제작결함,4368,3
12623,2015-06-17,2015-09-16,2025-02-20,2,전동식 냉각수 펌프에 연결되는 배선 커넥터 제작결함,4368,3
12624,2012-02-23,2015-04-24,2025-02-20,265,전동식 냉각수 펌프에 연결되는 배선 커넥터 제작결함,2693,3
12625,2015-07-17,2016-06-24,2025-02-20,519,전동식 냉각수 펌프에 연결되는 배선 커넥터 제작결함,2693,3
